dataset,stat,kind,season,level_id,pitch_tag,n_players,mu,var_obs,var_within,var_true,var_between,K,n_50,n_70,n_80
pitch_types,Z_Contact,rate,2017.0,1,FA,535,0.8436067755881697,0.0039101296450941,0.001768942134052,0.0021411875110421,,60.61738899069557,60.61738899069557,141.440574311623,242.4695559627823
pitch_types,Z_Contact,rate,2022.0,11,CU,61,0.8399864370394249,0.0070607811317393,0.0039526771919951,0.0031081039397442,,42.24476440781336,42.24476440781336,98.57111695156448,168.97905763125345
pitch_types,Z_Contact,rate,2021.0,1,SL,464,0.8259401785869549,0.0041831163404352,0.0026646994620071,0.0015184168784281,,93.6795323636883,93.6795323636883,218.5855755152727,374.7181294547533
pitch_types,Z_Contact,rate,2020.0,1,SL,270,0.8154056717042085,0.0061497631352955,0.0041310786683165,0.0020186844669789,,73.56304574536858,73.56304574536858,171.64710673919336,294.25218298147433
pitch_types,Z_Contact,rate,2022.0,11,FA,286,0.8197997046761993,0.0064858408531029,0.0029341275850017,0.0035517132681011,,40.59348960283448,40.59348960283448,94.7181424066138,162.37395841133792
pitch_types,Z_Contact,rate,2025.0,1,SW,219,0.8289724742113793,0.0055832991114031,0.0031785903381931,0.00240470877321,,57.95812116241616,57.95812116241616,135.2356160456377,231.83248464966465
pitch_types,Z_Contact,rate,2025.0,16,FA,21,0.8606432360676667,0.0043719702678394,0.0050213352885851,1e-8,,11993644.627864124,11993644.627864124,27985170.798349623,47974578.5114565
pitch_types,Z_Contact,rate,2017.0,1,SL,420,0.8237064575701476,0.0049730495411556,0.0029261659080526,0.0020468836331029,,69.94400823717098,69.94400823717098,163.20268588673227,279.7760329486839
pitch_types,Z_Contact,rate,2022.0,1,FS,37,0.7936118394499563,0.0072896854481012,0.0040997480618035,0.0031899373862976,,50.34648988358794,50.34648988358794,117.4751430617052,201.3859595343518
pitch_types,Z_Contact,rate,2025.0,1,FA,554,0.8344457569646392,0.0045204626942419,0.00213026636417,0.0023901963300719,,56.79694074092722,56.79694074092722,132.5261950621635,227.1877629637089
pitch_types,Z_Contact,rate,2024.0,1,CU,170,0.8628171508391852,0.0042119905845836,0.0028948342377455,0.0013171563468381,,88.8630715640311,88.8630715640311,207.34716698273925,355.45228625612447
pitch_types,Z_Contact,rate,2025.0,1,SL,454,0.8411813546674838,0.0036805388987829,0.0024911666552453,0.0011893722435376,,111.32419787256876,111.32419787256876,259.7564617026605,445.2967914902752
pitch_types,Z_Contact,rate,2021.0,1,SW,80,0.7977319364633827,0.0059149217739469,0.0032062242202991,0.0027086975536477,,58.56947603561976,58.56947603561976,136.66211074977943,234.27790414247903
pitch_types,Z_Contact,rate,2023.0,14,CU,34,0.8131918667986984,0.0064409882746545,0.0049410833376805,0.001499904936974,,100.28032172333252,100.28032172333252,233.98741735444256,401.1212868933302
pitch_types,Z_Contact,rate,2023.0,11,SI,347,0.8956326514677451,0.0026043525579806,0.0018462786523381,0.0007580739056425,,122.30566241213138,122.30566241213138,285.3798789616399,489.2226496485256
pitch_types,Z_Contact,rate,2024.0,1,SW,207,0.8312499179042582,0.0044336317180379,0.0028280727170451,0.0016055590009927,,86.36738531669499,86.36738531669499,201.52389907228832,345.46954126678
pitch_types,Z_Contact,rate,2024.0,1,CH,239,0.8139541303310445,0.0078425499418062,0.0033877164038873,0.0044548335379188,,32.99292089347567,32.99292089347567,76.98348208477657,131.97168357390268
pitch_types,Z_Contact,rate,2017.0,1,SI,308,0.9069228922450386,0.0022351828575472,0.0012405909760317,0.0009945918815154,,83.87276171841779,83.87276171841779,195.70311067630817,335.4910468736712
pitch_types,Z_Contact,rate,2024.0,1,HC,34,0.8378841322004638,0.0045920337890036,0.0021728424277877,0.0024191913612158,,55.14864346195035,55.14864346195035,128.68016807788416,220.59457384780143
pitch_types,Z_Contact,rate,2020.0,1,SW,26,0.8021724304933874,0.0052752682959455,0.0051243974277869,0.0001508708681586,,1050.8387292825953,1050.8387292825953,2451.957034992722,4203.354917130381
pitch_types,Z_Contact,rate,2016.0,1,FA,531,0.848506510701877,0.0035319385308693,0.0017301535628499,0.0018017849680194,,70.34214919092274,70.34214919092274,164.13168144548638,281.368596763691
pitch_types,Z_Contact,rate,2024.0,11,SI,340,0.896250220849643,0.0024801762208667,0.0018844573732662,0.0005957188476005,,155.0900126815511,155.0900126815511,361.8766962569525,620.3600507262045
pitch_types,Z_Contact,rate,2019.0,1,FS,36,0.7952064511685262,0.005227085585927,0.0035815346935151,0.0016455508924119,,97.96573356645575,97.96573356645575,228.58671165506345,391.862934265823
pitch_types,Z_Contact,rate,2024.0,1,SI,336,0.9102163029226438,0.0022255137603089,0.0014232720601682,0.0008022417001407,,100.86778473637604,100.86778473637604,235.35816438487743,403.47113894550426
pitch_types,Z_Contact,rate,2020.0,1,HC,17,0.8291127047370349,0.0061476136875162,0.0029815575090523,0.0031660561784638,,43.7512045251881,43.7512045251881,102.08614389210555,175.0048181007524
pitch_types,Z_Contact,rate,2015.0,1,FA,535,0.8556951341368219,0.004015869491379,0.0017246565046957,0.0022912129866833,,52.89327498974067,52.89327498974067,123.41764164272824,211.5730999589627
pitch_types,Z_Contact,rate,2024.0,1,SL,445,0.8393016638030187,0.0043010759038156,0.0025067012436697,0.0017943746601458,,74.16511681542481,74.16511681542481,173.05193923599123,296.66046726169924
pitch_types,Z_Contact,rate,2020.0,1,FA,421,0.806811589660289,0.0068524671946648,0.003209905882673,0.0036425613119917,,41.790398046834255,41.790398046834255,97.5109287759466,167.16159218733705
pitch_types,Z_Contact,rate,2018.0,1,CH,236,0.8048237215967491,0.0070282119494784,0.0035649850156905,0.0034632269337879,,44.35726412248068,44.35726412248068,103.50028295245492,177.42905648992274
pitch_types,Z_Contact,rate,2024.0,11,SL,565,0.8147403192520737,0.0047901088053923,0.0031311845247439,0.0016589242806484,,89.98578711386494,89.98578711386494,209.9668365990182,359.9431484554598
pitch_types,Z_Contact,rate,2025.0,14,CU,30,0.8180089236254804,0.0075449148496665,0.0048522937886503,0.0026926210610162,,54.28825672869685,54.28825672869685,126.67259903362596,217.1530269147874
pitch_types,Z_Contact,rate,2019.0,1,HC,26,0.8479226993058843,0.0030800539021383,0.0014410063839747,0.0016390475181635,,77.6736161573806,77.6736161573806,181.2384377005547,310.6944646295224
pitch_types,Z_Contact,rate,2023.0,11,CU,158,0.8416094639322586,0.0059990849413439,0.0040177542440381,0.0019813306973057,,66.27951791852891,66.27951791852891,154.65220847656747,265.11807167411564
pitch_types,Z_Contact,rate,2022.0,1,FA,547,0.8258846789736147,0.0049817315670664,0.0020875945284602,0.0028941370386061,,48.68637424284496,48.68637424284496,113.60153989997156,194.74549697137985
pitch_types,Z_Contact,rate,2021.0,14,CU,25,0.8156927788099683,0.0125438426641578,0.0050178733140316,0.0075259693501262,,18.97590774199976,18.97590774199976,44.277118064666105,75.90363096799904
pitch_types,Z_Contact,rate,2022.0,11,SI,119,0.8986582526372346,0.0023091949729392,0.0021546541793437,0.0001545407935955,,588.3045809158646,588.3045809158646,1372.710688803684,2353.2183236634582
pitch_types,Z_Contact,rate,2015.0,1,FS,43,0.8119186619885308,0.0081523629976916,0.0032484131996208,0.0049039497980707,,30.13954151067383,30.13954151067383,70.32559685823894,120.55816604269532
pitch_types,Z_Contact,rate,2025.0,1,HC,31,0.8519481272566691,0.0025260764608571,0.0022529276379381,0.000273148822919,,460.7721371542911,460.7721371542911,1075.1349866933458,1843.0885486171644
pitch_types,Z_Contact,rate,2025.0,1,CH,254,0.8174504896991812,0.0087335106553869,0.0033637103015097,0.0053698003538771,,26.789708509740823,26.789708509740823,62.50931985606192,107.15883403896328
pitch_types,Z_Contact,rate,2021.0,1,CU,202,0.8630809821174812,0.0045071265230255,0.0029705251329542,0.0015366013900713,,75.90491573687562,75.90491573687562,177.1114700527098,303.6196629475025
pitch_types,Z_Contact,rate,2015.0,1,HC,46,0.8758187309897162,0.003237319795785,0.0015668819049847,0.0016704378908003,,64.10884483419471,64.10884483419471,149.58730461312098,256.43537933677885
pitch_types,Z_Contact,rate,2021.0,14,SW,11,0.77647490404859,0.0030800014559588,0.0048475784355221,1e-8,,17356161.743132297,17356161.743132297,40497710.73397536,69424646.97252919
pitch_types,Z_Contact,rate,2020.0,1,SI,180,0.8960228578777104,0.0035520060489198,0.0022292140410657,0.0013227920078541,,69.4312510849745,69.4312510849745,162.00625253160717,277.7250043398981
pitch_types,Z_Contact,rate,2019.0,1,SI,301,0.9013349582819896,0.0029834352696148,0.0015530623389796,0.0014303729306351,,61.17277281757826,61.17277281757826,142.73646990768262,244.69109127031305
pitch_types,Z_Contact,rate,2018.0,1,SW,25,0.812808175234111,0.0071486526309913,0.0026749375947789,0.0044737150362123,,33.00999935738467,33.00999935738467,77.02333183389757,132.0399974295387
pitch_types,Z_Contact,rate,2025.0,11,SW,259,0.800067660144641,0.0063102719042704,0.004028086949816,0.0022821849544544,,69.09046266084141,69.09046266084141,161.2110795419633,276.36185064336564
pitch_types,Z_Contact,rate,2025.0,14,SI,58,0.8764961328019708,0.005087013671251,0.002714867980649,0.0023721456906019,,44.63406978501778,44.63406978501778,104.14616283170814,178.53627914007114
pitch_types,Z_Contact,rate,2025.0,11,SL,618,0.8175813083858344,0.0061276369435345,0.0032361795576123,0.0028914573859222,,50.58025613314412,50.58025613314412,118.02059764400292,202.3210245325765
pitch_types,Z_Contact,rate,2016.0,1,HC,39,0.8596345256730629,0.0030893280870715,0.0016232121430933,0.0014661159439782,,81.3011361683305,81.3011361683305,189.7026510594378,325.204544673322
pitch_types,Z_Contact,rate,2023.0,14,SW,36,0.7837685594358301,0.0046664616645966,0.0045627023101341,0.0001037593544624,,1632.350607794922,1632.350607794922,3808.8180848548177,6529.402431179688
pitch_types,Z_Contact,rate,2019.0,1,CH,247,0.8074391429021771,0.0066881099040275,0.003567832484042,0.0031202774199855,,48.82927877364693,48.82927877364693,113.9349838051762,195.3171150945877
pitch_types,Z_Contact,rate,2023.0,1,SL,449,0.8349755739918957,0.0036639008701931,0.0024890156205474,0.0011748852496456,,116.28070028145872,116.28070028145872,271.3216339900704,465.1228011258349
pitch_types,Z_Contact,rate,2016.0,1,CH,232,0.8012909278335587,0.0079287395002188,0.0037254331614861,0.0042033063387326,,36.88060254804128,36.88060254804128,86.054739278763,147.52241019216513
pitch_types,Z_Contact,rate,2019.0,1,SL,442,0.8267831537019847,0.0040350671621197,0.002669449104737,0.0013656180573827,,103.8702964070754,103.8702964070754,242.36402494984264,415.48118562830166
pitch_types,Z_Contact,rate,2023.0,11,SW,252,0.8005705799848137,0.0060376576283419,0.0039162493308605,0.0021214082974814,,74.26006504129438,74.26006504129438,173.27348509635354,297.0402601651776
pitch_types,Z_Contact,rate,2018.0,1,FS,36,0.8131533350317826,0.0058793577528046,0.0031760682073262,0.0027032895454784,,55.2037422194015,55.2037422194015,128.80873184527016,220.814968877606
pitch_types,Z_Contact,rate,2015.0,1,CH,238,0.79125015262429,0.0100186704097531,0.0039675880407787,0.0060510823689743,,26.29649648188862,26.29649648188862,61.358491791073455,105.1859859275545
pitch_types,Z_Contact,rate,2025.0,11,CU,165,0.8334215432330425,0.0070283182865519,0.0043896116350241,0.0026387066515277,,51.612924755284304,51.612924755284304,120.43015776233004,206.4516990211372
pitch_types,Z_Contact,rate,2017.0,1,CU,220,0.8590719235659809,0.0052695689720605,0.0028732882536241,0.0023962807184363,,49.5230262778332,49.5230262778332,115.5537279816108,198.0921051113328
pitch_types,Z_Contact,rate,2019.0,1,FA,588,0.8245424578233379,0.004152650549295,0.0019089466911005,0.0022437038581945,,63.47918362381546,63.47918362381546,148.11809512223607,253.91673449526184
pitch_types,Z_Contact,rate,2024.0,14,SW,47,0.7978062002596534,0.0073737735670818,0.0046731605180389,0.0027006130490428,,58.73142547914369,58.73142547914369,137.0399927846686,234.9257019165748
pitch_types,Z_Contact,rate,2025.0,11,HC,32,0.8227714186631958,0.0026500397169035,0.0025517636755692,0.0000982760413342,,1482.765618908741,1482.765618908741,3459.7864441203965,5931.062475634966
pitch_types,Z_Contact,rate,2023.0,1,CU,164,0.8661950959612016,0.0047307544749575,0.0024548374886396,0.0022759169863179,,49.92503478410143,49.92503478410143,116.49174782957,199.7001391364057
pitch_types,Z_Contact,rate,2024.0,14,CH,92,0.7654494343206039,0.0128714093314101,0.0048339384686841,0.008037470862726,,21.337449290357853,21.337449290357853,49.78738167750165,85.34979716143141
pitch_types,Z_Contact,rate,2023.0,14,FA,222,0.8278211466299928,0.0044705285026025,0.0024764736624837,0.0019940548401188,,70.47912532520975,70.47912532520975,164.4512924254894,281.916501300839
pitch_types,Z_Contact,rate,2015.0,1,SL,387,0.8392629777275122,0.0042770580810866,0.0028099052840963,0.0014671527969902,,90.9472274600172,90.9472274600172,212.2101974067068,363.7889098400688
pitch_types,Z_Contact,rate,2023.0,14,SI,49,0.8743465249222965,0.0034789732407526,0.0024728639304176,0.001006109310335,,108.19755751193284,108.19755751193284,252.46096752784325,432.79023004773137
pitch_types,Chase,rate,2022.0,11,SW,104,0.3315991198267624,0.0063123642894875,0.0038112865909265,0.002501077698561,,87.61825591599904,87.61825591599904,204.4425971373311,350.4730236639962
pitch_types,Chase,rate,2018.0,1,SW,31,0.3583493968024319,0.0042338176980993,0.0023327840020462,0.0019010336960531,,119.95267279646109,119.95267279646109,279.88956985840923,479.8106911858444
pitch_types,Chase,rate,2025.0,11,SI,481,0.2702611342054968,0.0066252974809773,0.0036907533308065,0.0029345441501708,,66.2063678210374,66.2063678210374,154.48152491575394,264.82547128414967
pitch_types,Chase,rate,2017.0,1,FA,598,0.2754280338718615,0.0041774934398668,0.0020498836491777,0.002127609790689,,92.79888779544912,92.79888779544912,216.5307381893813,371.1955511817965
pitch_types,Chase,rate,2019.0,1,CU,354,0.3044981650861482,0.007674868933131,0.003186034659089,0.0044888342740419,,46.17907136157635,46.17907136157635,107.7511665103448,184.7162854463054
pitch_types,Chase,rate,2023.0,1,FA,627,0.2801031537405051,0.0047847320694299,0.0024428263664732,0.0023419057029566,,85.10311540321777,85.10311540321777,198.5739359408415,340.41246161287114
pitch_types,Chase,rate,2015.0,1,SL,494,0.3678844198120954,0.0071796106776433,0.0030078520148053,0.0041717586628379,,54.742791533730966,54.742791533730966,127.73318024537224,218.97116613492383
pitch_types,Chase,rate,2020.0,1,CU,254,0.3006671369382001,0.0096514659018231,0.0045785231795415,0.0050729427222816,,40.44860709348101,40.44860709348101,94.38008321812237,161.79442837392403
pitch_types,Chase,rate,2025.0,1,CH,393,0.3514514168260504,0.0085777440492808,0.0035619262347074,0.0050158178145733,,44.44290220724471,44.44290220724471,103.70010515023765,177.77160882897886
pitch_types,Chase,rate,2019.0,1,SW,42,0.340814972874651,0.0045706343632319,0.002506496089231,0.0020641382740008,,107.83966930357472,107.83966930357472,251.62589504167428,431.3586772142989
pitch_types,Chase,rate,2025.0,16,FA,71,0.2999609551883134,0.0107595052229035,0.0068731265815026,0.0038863786414009,,53.03086006955154,53.03086006955154,123.73867349562026,212.1234402782062
pitch_types,Chase,rate,2015.0,1,CH,358,0.3937914163104805,0.0084999351914701,0.0037107110080692,0.0047892241834009,,48.84517901209316,48.84517901209316,113.97208436155069,195.38071604837265
pitch_types,Chase,rate,2025.0,14,FS,24,0.3140044277373214,0.0066910583544763,0.0045089632370308,0.0021820951174455,,97.71505846676342,97.71505846676342,228.00180308911465,390.8602338670537
pitch_types,Chase,rate,2024.0,1,SI,386,0.2869473799636783,0.0051437999841507,0.0027693419877886,0.0023744579963621,,85.17064669458796,85.17064669458796,198.73150895403856,340.68258677835183
pitch_types,Chase,rate,2025.0,11,CH,538,0.3261966582853367,0.0081032539870077,0.0044517451753722,0.0036515088116355,,59.19221361549175,59.19221361549175,138.11516510281407,236.768854461967
pitch_types,Chase,rate,2018.0,1,FA,638,0.267249205642932,0.0041328967044447,0.0021972390421504,0.0019356576622942,,100.16823420833992,100.16823420833992,233.7258798194598,400.67293683335976
pitch_types,Chase,rate,2025.0,1,CU,289,0.3116588926543751,0.0079899309342257,0.00316549466068,0.0048244362735457,,43.466879676732766,43.466879676732766,101.4227192457098,173.8675187069311
pitch_types,Chase,rate,2017.0,1,HC,34,0.3248236529390895,0.0048616027801155,0.001585971092806,0.0032756316873095,,65.95296308191794,65.95296308191794,153.89024719114187,263.8118523276718
pitch_types,Chase,rate,2022.0,1,FS,55,0.3842120358036801,0.0088078891353777,0.0032488848297247,0.0055590043056529,,41.560346122898025,41.560346122898025,96.97414095342872,166.2413844915921
pitch_types,Chase,rate,2017.0,1,FS,49,0.4221969428265062,0.0068991666358945,0.0027840627465746,0.0041151038893199,,58.28080817779152,58.28080817779152,135.98855241484688,233.1232327111661
pitch_types,Chase,rate,2025.0,11,HC,38,0.2793095774236027,0.0051507688677637,0.0027350174063009,0.0024157514614628,,82.3263440358878,82.3263440358878,192.09480275040488,329.30537614355126
pitch_types,Chase,rate,2025.0,1,HC,37,0.3018767164274467,0.0042604145573475,0.0032617902047692,0.0009986243525782,,210.0374776684692,210.0374776684692,490.0874478930947,840.1499106738767
pitch_types,Chase,rate,2022.0,14,SI,74,0.3026794072854131,0.0050903549323217,0.0038292040545743,0.0012611508777474,,166.35870974275986,166.35870974275986,388.17032273310633,665.4348389710394
pitch_types,Chase,rate,2021.0,14,CH,175,0.3268702005637363,0.0088109520024395,0.0049859216452199,0.0038250303572196,,56.522699690962725,56.522699690962725,131.886299278913,226.09079876385093
pitch_types,Chase,rate,2024.0,11,SI,447,0.2757009913627219,0.0064047869812882,0.0034891160855061,0.002915670895782,,67.48850980171086,67.48850980171086,157.47318953732534,269.95403920684345
pitch_types,Chase,rate,2023.0,14,SL,192,0.314025425513821,0.008246198395293,0.0037961112296979,0.004450087165595,,47.4065703948698,47.4065703948698,110.61533092136284,189.6262815794792
pitch_types,Chase,rate,2022.0,1,SL,531,0.3393077486923369,0.0060041355446217,0.0027534228050823,0.0032507127395394,,67.96272243404547,67.96272243404547,158.57968567943942,271.8508897361819
pitch_types,Chase,rate,2023.0,1,SW,272,0.3360421933517332,0.0058747089940072,0.0033089883864497,0.0025657206075575,,85.96108102412914,85.96108102412914,200.575855722968,343.8443240965166
pitch_types,Chase,rate,2023.0,11,SL,732,0.3174920768646118,0.0065885874266304,0.0035170899258327,0.0030714975007977,,69.5489286370995,69.5489286370995,162.28083348656548,278.195714548398
pitch_types,Chase,rate,2022.0,14,FA,308,0.3130696846371633,0.0058371311579456,0.0032323719252244,0.0026047592327212,,81.56312310818637,81.56312310818637,190.31395391910152,326.2524924327455
pitch_types,Chase,rate,2019.0,1,CH,403,0.3717312600936008,0.0078426559203605,0.0036705064538373,0.0041721494665232,,54.97765186429071,54.97765186429071,128.281187683345,219.91060745716285
pitch_types,Chase,rate,2015.0,1,HC,55,0.3207515216547317,0.0071473265754535,0.0025808907238867,0.0045664358515667,,46.71116689094714,46.71116689094714,108.99272274554332,186.84466756378856
pitch_types,Chase,rate,2016.0,1,XX,174,0.2349880371394126,0.0119416520762665,0.0056943670172755,0.006247285058991,,27.775485325750903,27.775485325750903,64.80946576008544,111.10194130300364
pitch_types,Chase,rate,2023.0,11,HC,31,0.2874739504273337,0.0038746722198885,0.0023719804593196,0.0015026917605689,,135.31050866711462,135.31050866711462,315.72452022326746,541.2420346684585
pitch_types,Chase,rate,2018.0,1,HC,35,0.3198362384602388,0.0061214053383632,0.0020861672046335,0.0040352381337297,,52.91032990332419,52.91032990332419,123.45743644108975,211.6413196132968
pitch_types,Chase,rate,2023.0,14,FA,293,0.2971174925732565,0.0064786733782027,0.0030970453183163,0.0033816280598863,,60.75684743615861,60.75684743615861,141.76597735103675,243.02738974463443
pitch_types,Chase,rate,2024.0,14,SL,222,0.3078915600241002,0.006719911940073,0.0038608692584529,0.0028590426816201,,73.5334613785037,73.5334613785037,171.57807654984197,294.1338455140148
pitch_types,Chase,rate,2018.0,1,SL,525,0.3530284994789264,0.0059518893677773,0.002843777000694,0.0031081123670832,,72.48491658585654,72.48491658585654,169.13147203366526,289.9396663434261
pitch_types,Chase,rate,2017.0,1,SL,524,0.3541091551087377,0.0065172839741242,0.0029010022066403,0.0036162817674838,,62.24613956617991,62.24613956617991,145.24099232108648,248.98455826471968
pitch_types,Chase,rate,2021.0,14,FA,316,0.2877675987698675,0.0057923263809591,0.002933842344192,0.002858484036767,,70.70143517747215,70.70143517747215,164.97001541410168,282.8057407098886
pitch_types,Chase,rate,2017.0,1,CU,337,0.3009346396430768,0.0085109675479349,0.0029514068181633,0.0055595607297715,,36.839856875636826,36.839856875636826,85.9596660431526,147.3594275025473
pitch_types,Chase,rate,2015.0,1,SI,384,0.2991412787097028,0.0053280412434487,0.0024797228688312,0.0028483183746174,,72.60686078844135,72.60686078844135,169.41600850636317,290.4274431537654
pitch_types,Chase,rate,2024.0,1,HC,36,0.2997299813703007,0.0062051048539502,0.0021974207460214,0.0040076841079287,,51.37237117137384,51.37237117137384,119.86886606653896,205.48948468549537
pitch_types,Chase,rate,2015.0,1,CU,318,0.3116939931277045,0.0086965063331143,0.0031329955514731,0.0055635107816412,,37.56213391079691,37.56213391079691,87.64497912519279,150.24853564318764
pitch_types,Chase,rate,2022.0,11,SI,155,0.2829676208311319,0.0066582348876093,0.0037920133668128,0.0028662215207964,,69.78899691462772,69.78899691462772,162.840992800798,279.15598765851087
pitch_types,Chase,rate,2022.0,1,CU,289,0.2970674583457411,0.0087562066184371,0.0030258582206904,0.0057303483977466,,35.440783185164605,35.440783185164605,82.69516076538407,141.76313274065842
pitch_types,Chase,rate,2023.0,1,SI,375,0.2902073282721096,0.0073596617576038,0.0027646602648556,0.0045950014927482,,43.82850227891344,43.82850227891344,102.26650531746468,175.3140091156538
pitch_types,Chase,rate,2024.0,14,CH,173,0.3151350659931083,0.0075644924451524,0.0045551284304658,0.0030093640146866,,70.71779655812176,70.71779655812176,165.00819196895077,282.87118623248705
pitch_types,Chase,rate,2022.0,14,CU,77,0.28669131164699,0.0083941647825356,0.0039382094257397,0.0044559553567958,,44.89350365937455,44.89350365937455,104.75150853854062,179.5740146374982
pitch_types,Chase,rate,2024.0,14,FA,309,0.2857160228162667,0.0055179642688549,0.0029873343925658,0.0025306298762891,,79.64489360316341,79.64489360316341,185.83808507404797,318.57957441265364
pitch_types,Chase,rate,2020.0,1,FA,505,0.2351721674941451,0.0047367532973994,0.0030998798988821,0.0016368733985172,,108.88401381143886,108.88401381143886,254.0626988933573,435.53605524575545
pitch_types,Chase,rate,2021.0,1,FA,656,0.2761934779468677,0.0043756260643952,0.0022528055702368,0.0021228204941584,,93.17218329886788,93.17218329886788,217.40176103069172,372.6887331954716
pitch_types,Chase,rate,2025.0,14,CU,84,0.2720744587493759,0.0089340691933791,0.0043907869314055,0.0045432822619736,,42.59182111647558,42.59182111647558,99.380915938443,170.36728446590232
pitch_types,Chase,rate,2024.0,1,CH,381,0.3589703304021773,0.008211269225218,0.0035822041201361,0.0046290651050818,,48.70995807350157,48.70995807350157,113.65656883817032,194.83983229400627
pitch_types,Chase,rate,2025.0,16,SL,24,0.3108388881695978,0.0072293155766219,0.008654646170166,1e-8,,21421806.377108607,21421806.377108607,49984214.87992008,85687225.50843444
pitch_types,Chase,rate,2021.0,1,CU,345,0.2888694687185155,0.0072484054811021,0.0032784149482183,0.0039699905328838,,50.74417849595586,50.74417849595586,118.40308315723034,202.97671398382343
pitch_types,Chase,rate,2022.0,11,CU,129,0.2473805253209954,0.0066743186303378,0.0034481781792711,0.0032261404510666,,56.71087893936727,56.71087893936727,132.32538419185698,226.8435157574691
pitch_types,Chase,rate,2025.0,14,SW,68,0.3125509045134902,0.0079434679970829,0.0040868764128388,0.003856591584244,,54.713142526966166,54.713142526966166,127.66399922958772,218.85257010786464
pitch_types,Chase,rate,2016.0,1,SW,16,0.3885075834565193,0.00970918314871,0.0027200215270701,0.0069891616216399,,32.99112138396254,32.99112138396254,76.97928322924594,131.96448553585017
pitch_types,Chase,rate,2024.0,11,HC,35,0.3092553490143465,0.0036733917007022,0.0032931008104548,0.0003802908902473,,560.7186306551498,560.7186306551498,1308.3434715286828,2242.8745226205992
pitch_types,Chase,rate,2021.0,1,SI,346,0.2862086721042307,0.0061235726793589,0.0027433621796261,0.0033802104997327,,59.4380313393835,59.4380313393835,138.68873979189485,237.752125357534
pitch_types,Chase,rate,2022.0,11,HC,10,0.2614189298655452,0.0015046110612817,0.0020029493989347,1e-8,,19307906.29734984,19307906.29734984,45051781.36048295,77231625.18939935
pitch_types,Chase,rate,2019.0,1,SI,350,0.2964804035057668,0.005540460587362,0.0025087689437398,0.0030316916436222,,67.79979838372108,67.79979838372108,158.19952956201587,271.1991935348844
pitch_types,Chase,rate,2024.0,11,FA,860,0.2908401093419183,0.0050590960236089,0.0027955943874714,0.0022635016361374,,90.12082661970314,90.12082661970314,210.2819287793073,360.48330647881255
pitch_types,Chase,rate,2023.0,11,CH,544,0.328837332154489,0.0086027632598497,0.0040776186858397,0.0045251445740099,,47.772660746268855,47.772660746268855,111.46954174129398,191.09064298507545
pitch_types,Chase,rate,2023.0,1,CU,276,0.2999805876999035,0.0070876762689688,0.0033267976234493,0.0037608786455195,,54.8359507168074,54.8359507168074,127.95055167255056,219.3438028672296
pitch_types,Chase,rate,2017.0,1,SI,375,0.2909596201024542,0.0042965584350473,0.0023522594524492,0.0019442989825981,,105.1061706140552,105.1061706140552,245.24773143279543,420.4246824562208
pitch_types,Chase,rate,2025.0,14,FA,330,0.2685802958190874,0.0055698224972303,0.0029788913576401,0.0025909311395902,,74.8202012840382,74.8202012840382,174.5804696627558,299.2808051361528
pitch_types,Chase,rate,2023.0,14,CH,166,0.3320172281629467,0.0068752367221915,0.0044985867613133,0.0023766499608781,,92.31697642339856,92.31697642339856,215.40627832126333,369.2679056935944
pitch_types,Chase,rate,2024.0,14,SW,72,0.300268549939738,0.0088668303690196,0.0038657351129145,0.005001095256105,,41.01226673303936,41.01226673303936,95.6952890437585,164.04906693215747
pitch_types,Chase,rate,2016.0,1,CU,330,0.305977521927785,0.0085013162715457,0.0029801409128709,0.0055211753586748,,37.46196945530199,37.46196945530199,87.4112620623713,149.847877821208
pitch_types,Chase,rate,2025.0,1,SL,561,0.32902656629275,0.0059852172526755,0.0029901450652726,0.0029950721874028,,72.71043873162468,72.71043873162468,169.6576903737909,290.8417549264987
pitch_types,Chase,rate,2025.0,11,CU,358,0.2698515678734368,0.0077606897122871,0.0040771665898302,0.0036835231224569,,52.49001285982563,52.49001285982563,122.47669667292648,209.96005143930256
pitch_types,Chase,rate,2024.0,11,CH,486,0.3322448594380166,0.0079091189534732,0.0039865154328887,0.0039226035205844,,55.55891849655327,55.55891849655327,129.63747649195764,222.2356739862131
pitch_types,Chase,rate,2021.0,1,FS,52,0.3800218560036512,0.005492985117352,0.0031972719861232,0.0022957131312288,,101.62834748742314,101.62834748742314,237.1328108039873,406.51338994969257
pitch_types,Chase,rate,2020.0,1,CH,276,0.3787082496326267,0.0107615026187865,0.0051434067040186,0.0056180959147678,,40.88043687085037,40.88043687085037,95.3876860319842,163.52174748340147
pitch_types,Chase,rate,2019.0,1,HC,29,0.2923418585735551,0.0040257533514414,0.001909916162979,0.0021158371884623,,96.7759996976222,96.7759996976222,225.81066596111845,387.1039987904888
pitch_types,Chase,rate,2024.0,11,SW,369,0.3132462364239775,0.0056205085909338,0.0035703059228308,0.002050202668103,,103.92769087518128,103.92769087518128,242.49794537542297,415.7107635007251
pitch_types,Chase,rate,2015.0,1,XX,62,0.1689567038429091,0.0152656052880609,0.0047281520516615,0.0105374532363994,,12.324883434303668,12.324883434303668,28.75806134670856,49.299533737214674
pitch_types,Chase,rate,2018.0,1,FS,54,0.4073997198098013,0.0064527439284561,0.0033549282565476,0.0030978156719084,,76.93400695140868,76.93400695140868,179.51268288662024,307.7360278056347
